CodFuncionario;Genero;Faixa Etária;Tipo de Trabalho;Unidades;Centro de Custo;Data de Contratação;Situação;Tipo Pagamento;Motivo Demissão; Salário 
8222;Masculino;29;Tempo Integral;Petrópolis - RJ;Financeiro;04/08/2017;Inativo;Horista;Pedido de Demissão; R$ 5.748,72 
25488;Masculino;55;Tempo Integral;Três Rios - RJ;Vendas e Marketing;05/08/2017;Ativo;Horista;Sem Justa Causa; R$ 9.496,31 
19190;Masculino;40;Tempo Integral;Niterói - RJ;Vendas e Marketing;08/08/2017;Ativo;Mensalista;Sem Justa Causa; R$ 8.990,43 
29624;Masculino;50;Tempo Integral;Arraial do Cabo - RJ;RH;08/08/2017;Ativo;Mensalista;Sem Justa Causa; R$ 9.084,48 
31950;Feminino;33;Tempo Integral;Petrópolis - RJ;Gerente Executivo;09/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 5.177,03 
17222;Masculino;48;Tempo Integral;Macaé - RJ;Pesquisa;09/08/2017;Ativo;Mensalista;Pedido de Demissão; R$ 4.172,66 
33108;Masculino;33;Tempo Integral;Três Rios - RJ;Gerente Executivo;10/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 7.707,08 
2898;Feminino;34;Tempo Integral;Macaé - RJ;Gerente Executivo;10/08/2017;Ativo;Horista;Sem Justa Causa; R$ 4.468,11 
19470;Masculino;36;Tempo Parcial;Nova Iguaçu - RJ;Vendas e Marketing;11/08/2017;Inativo;Mensalista;Pedido de Demissão; R$ 4.577,93 
31182;Masculino;33;Tempo Integral;Niterói - RJ;Gerente Executivo;16/08/2017;Inativo;Horista;Sem Justa Causa; R$ 9.336,46 
3912;Feminino;43;Tempo Integral;Arraial do Cabo - RJ;Vendas e Marketing;16/08/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.138,75 
1768;Feminino;29;Tempo Integral;Três Rios - RJ;Jurídico;16/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 5.949,27 
5886;Masculino;21;Tempo Integral;Macaé - RJ;Vendas e Marketing;17/08/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.554,71 
10476;Masculino;33;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;17/08/2017;Ativo;Mensalista;Pedido de Demissão; R$ 4.442,85 
29422;Masculino;56;Contrato;Macaé - RJ;RH;17/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 6.258,94 
28874;Feminino;33;Contrato;Macaé - RJ;Vendas e Marketing;22/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 7.976,58 
33848;Masculino;64;Tempo Integral;Macaé - RJ;Operacional;23/08/2017;Ativo;Mensalista;Pedido de Demissão; R$ 2.584,18 
25482;Masculino;52;Tempo Integral;Macaé - RJ;TI;24/08/2017;Ativo;Horista;Sem Justa Causa; R$ 4.284,87 
6250;Masculino;29;Tempo Integral;Petrópolis - RJ;Jurídico;30/08/2017;Ativo;Horista;Sem Justa Causa; R$ 8.093,69 
8588;Masculino;45;Tempo Parcial;Petrópolis - RJ;Financeiro;30/08/2017;Ativo;Mensalista;Pedido de Demissão; R$ 9.228,09 
10512;Masculino;40;Tempo Integral;Arraial do Cabo - RJ;Operacional;30/08/2017;Inativo;Horista;Pedido de Demissão; R$ 6.036,16 
29102;Masculino;23;Tempo Integral;Macaé - RJ;RH;30/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 7.234,42 
20116;Masculino;62;Tempo Integral;Nova Iguaçu - RJ;Jurídico;31/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 7.491,16 
2166;Masculino;32;Tempo Integral;Niterói - RJ;TI;31/08/2017;Inativo;Mensalista;Sem Justa Causa; R$ 4.483,22 
28390;Feminino;28;Tempo Integral;Arraial do Cabo - RJ;Jurídico;01/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 3.423,02 
17604;Feminino;52;Contrato;Três Rios - RJ;Operacional;06/09/2017;Ativo;Mensalista;Pedido de Demissão; R$ 9.637,61 
10424;Masculino;29;Tempo Integral;Macaé - RJ;Vendas e Marketing;06/09/2017;Ativo;Horista;Pedido de Demissão; R$ 4.310,30 
32154;Feminino;62;Tempo Integral;Nova Iguaçu - RJ;Manutenção;08/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 9.358,25 
6084;Feminino;23;Tempo Integral;Niterói - RJ;Manutenção;08/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 3.384,98 
30156;Feminino;24;Contrato;Arraial do Cabo - RJ;Operacional;12/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 9.075,69 
32986;Masculino;48;Tempo Integral;Angra dos Reis - RJ;Operacional;12/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 8.029,45 
17360;Feminino;44;Tempo Integral;Arraial do Cabo - RJ;Jurídico;12/09/2017;Ativo;Horista;Pedido de Demissão; R$ 5.014,77 
28872;Feminino;69;Tempo Integral;Macaé - RJ;RH;13/09/2017;Inativo;Mensalista;Sem Justa Causa; R$ 9.608,07 
5492;Masculino;27;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;13/09/2017;Inativo;Mensalista;Sem Justa Causa; R$ 9.994,96 
19744;Masculino;34;Tempo Integral;Niterói - RJ;Vendas e Marketing;14/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.097,49 
30116;Feminino;32;Tempo Parcial;Petrópolis - RJ;Operacional;15/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 8.258,77 
30678;Masculino;27;Tempo Integral;Macaé - RJ;Gerente Executivo;15/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 9.391,50 
28738;Feminino;62;Tempo Parcial;Angra dos Reis - RJ;Operacional;16/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.407,63 
31164;Masculino;36;Contrato;Três Rios - RJ;Operacional;19/09/2017;Inativo;Mensalista;Sem Justa Causa; R$ 3.360,48 
23542;Masculino;61;Tempo Integral;Niterói - RJ;Jurídico;19/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 7.286,21 
5564;Feminino;68;Contrato;Macaé - RJ;Jurídico;22/09/2017;Inativo;Mensalista;Sem Justa Causa; R$ 4.021,80 
26816;Masculino;65;Tempo Parcial;Niterói - RJ;Manutenção;22/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 2.539,18 
1744;Feminino;60;Tempo Integral;Macaé - RJ;Operacional;23/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 2.543,96 
18004;Feminino;49;Contrato;Macaé - RJ;Gerente Executivo;26/09/2017;Ativo;Horista;Pedido de Demissão; R$ 5.319,72 
2838;Feminino;42;Tempo Integral;Três Rios - RJ;Manutenção;26/09/2017;Inativo;Mensalista;Sem Justa Causa; R$ 7.482,83 
30296;Feminino;63;Tempo Integral;Macaé - RJ;Manutenção;28/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 5.512,61 
20712;Masculino;44;Tempo Integral;Petrópolis - RJ;Pesquisa;29/09/2017;Ativo;Mensalista;Sem Justa Causa; R$ 7.194,26 
27590;Feminino;46;Tempo Parcial;Petrópolis - RJ;Pesquisa;03/10/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.393,32 
8384;Masculino;59;Tempo Parcial;Petrópolis - RJ;Operacional;04/10/2017;Ativo;Mensalista;Pedido de Demissão; R$ 5.036,15 
4586;Masculino;27;Tempo Integral;Petrópolis - RJ;Manutenção;04/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 8.104,51 
28674;Feminino;38;Tempo Integral;Petrópolis - RJ;Jurídico;04/10/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.690,51 
25684;Masculino;21;Tempo Integral;Macaé - RJ;Operacional;05/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 6.295,14 
1606;Masculino;49;Contrato;Petrópolis - RJ;Jurídico;05/10/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.556,70 
4324;Feminino;48;Tempo Integral;Três Rios - RJ;Manutenção;11/10/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.178,31 
20202;Feminino;38;Tempo Integral;Macaé - RJ;Jurídico;12/10/2017;Ativo;Mensalista;Pedido de Demissão; R$ 9.169,13 
29150;Feminino;44;Tempo Parcial;Três Rios - RJ;Gerente Executivo;12/10/2017;Ativo;Mensalista;Sem Justa Causa; R$ 3.528,04 
2168;Feminino;26;Tempo Integral;Três Rios - RJ;TI;12/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 4.961,29 
30290;Feminino;31;Tempo Integral;Petrópolis - RJ;Gerente Executivo;13/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 4.483,15 
25450;Feminino;25;Tempo Integral;Niterói - RJ;Jurídico;14/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 3.648,40 
27670;Feminino;47;Tempo Parcial;Nova Iguaçu - RJ;TI;17/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 8.564,31 
27420;Feminino;68;Tempo Integral;Macaé - RJ;Vendas e Marketing;18/10/2017;Ativo;Mensalista;Sem Justa Causa; R$ 7.027,80 
19256;Masculino;56;Tempo Integral;Angra dos Reis - RJ;Manutenção;25/10/2017;Ativo;Mensalista;Pedido de Demissão; R$ 3.876,74 
33026;Masculino;65;Tempo Parcial;Arraial do Cabo - RJ;RH;27/10/2017;Inativo;Mensalista;Sem Justa Causa; R$ 7.260,26 
134;Masculino;36;Tempo Integral;Três Rios - RJ;RH;01/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 5.052,33 
31090;Masculino;41;Tempo Integral;Macaé - RJ;Pesquisa;01/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 5.226,78 
22006;Masculino;44;Tempo Integral;Petrópolis - RJ;Manutenção;01/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 6.411,06 
17296;Feminino;69;Contrato;Nova Iguaçu - RJ;Pesquisa;02/11/2017;Ativo;Horista;Pedido de Demissão; R$ 9.281,49 
20692;Masculino;18;Tempo Integral;Petrópolis - RJ;Operacional;02/11/2017;Inativo;Mensalista;Pedido de Demissão; R$ 8.935,03 
19076;Feminino;66;Tempo Integral;Macaé - RJ;TI;02/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 7.660,46 
26734;Feminino;36;Tempo Integral;Três Rios - RJ;Manutenção;02/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 8.718,39 
30300;Feminino;46;Tempo Integral;Macaé - RJ;Operacional;03/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 5.454,92 
25560;Feminino;34;Tempo Parcial;Macaé - RJ;Financeiro;03/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 3.843,60 
22090;Feminino;26;Tempo Integral;Macaé - RJ;Vendas e Marketing;07/11/2017;Ativo;Mensalista;Pedido de Demissão; R$ 8.098,61 
11012;Feminino;29;Tempo Parcial;Macaé - RJ;Financeiro;07/11/2017;Ativo;Horista;Sem Justa Causa; R$ 3.723,77 
28928;Feminino;61;Contrato;Macaé - RJ;Vendas e Marketing;08/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 4.308,57 
24640;Masculino;27;Contrato;Niterói - RJ;TI;08/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 6.379,55 
20514;Masculino;52;Tempo Parcial;Nova Iguaçu - RJ;Operacional;10/11/2017;Ativo;Horista;Sem Justa Causa; R$ 8.119,57 
20238;Masculino;46;Tempo Parcial;Macaé - RJ;Vendas e Marketing;14/11/2017;Inativo;Mensalista;Pedido de Demissão; R$ 8.162,87 
25372;Feminino;33;Tempo Parcial;Macaé - RJ;Gerente Executivo;14/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 3.620,84 
19724;Masculino;22;Tempo Integral;Macaé - RJ;Jurídico;14/11/2017;Inativo;Horista;Pedido de Demissão; R$ 5.681,55 
30780;Masculino;26;Tempo Integral;Angra dos Reis - RJ;Gerente Executivo;15/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 5.052,65 
25886;Masculino;67;Tempo Parcial;Macaé - RJ;Vendas e Marketing;16/11/2017;Inativo;Mensalista;Sem Justa Causa; R$ 3.962,85 
7218;Masculino;45;Tempo Integral;Arraial do Cabo - RJ;TI;18/11/2017;Ativo;Horista;Sem Justa Causa; R$ 8.885,15 
33206;Masculino;32;Tempo Integral;Macaé - RJ;TI;29/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 6.248,80 
4472;Feminino;41;Tempo Integral;Niterói - RJ;TI;29/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 8.591,86 
31626;Masculino;35;Contrato;Nova Iguaçu - RJ;Gerente Executivo;30/11/2017;Ativo;Mensalista;Sem Justa Causa; R$ 8.966,61 
12876;Feminino;33;Tempo Integral;Nova Iguaçu - RJ;Operacional;05/12/2017;Ativo;Horista;Pedido de Demissão; R$ 2.902,40 
25370;Feminino;37;Tempo Parcial;Macaé - RJ;Vendas e Marketing;12/12/2017;Ativo;Mensalista;Sem Justa Causa; R$ 5.630,46 
25878;Feminino;36;Tempo Parcial;Niterói - RJ;RH;12/12/2017;Ativo;Mensalista;Sem Justa Causa; R$ 5.265,28 
20760;Masculino;34;Tempo Parcial;Petrópolis - RJ;Operacional;13/12/2017;Ativo;Mensalista;Sem Justa Causa; R$ 7.247,45 
10504;Feminino;25;Tempo Integral;Macaé - RJ;Operacional;20/12/2017;Ativo;Mensalista;Pedido de Demissão; R$ 8.657,22 
8822;Masculino;55;Tempo Parcial;Macaé - RJ;Operacional;28/12/2017;Ativo;Horista;Sem Justa Causa; R$ 4.338,39 
33950;Feminino;39;Contrato;Macaé - RJ;TI;03/01/2018;Ativo;Mensalista;Pedido de Demissão; R$ 3.675,44 
33798;Feminino;51;Tempo Integral;Angra dos Reis - RJ;Pesquisa;12/01/2018;Inativo;Mensalista;Pedido de Demissão; R$ 6.972,16 
33042;Masculino;44;Tempo Parcial;Macaé - RJ;Vendas e Marketing;18/01/2018;Inativo;Mensalista;Sem Justa Causa; R$ 4.831,04 
3690;Masculino;60;Tempo Integral;Macaé - RJ;Operacional;24/01/2018;Ativo;Mensalista;Sem Justa Causa; R$ 6.361,99 
25598;Feminino;36;Tempo Parcial;Nova Iguaçu - RJ;Vendas e Marketing;25/01/2018;Ativo;Mensalista;Sem Justa Causa; R$ 7.085,28 
26304;Masculino;36;Tempo Parcial;Petrópolis - RJ;Vendas e Marketing;01/02/2018;Ativo;Horista;Sem Justa Causa; R$ 8.019,23 
33298;Feminino;46;Tempo Integral;Três Rios - RJ;RH;06/02/2018;Ativo;Mensalista;Sem Justa Causa; R$ 9.361,39 
31662;Masculino;35;Tempo Integral;Arraial do Cabo - RJ;Manutenção;08/02/2018;Inativo;Horista;Sem Justa Causa; R$ 5.210,47 
28372;Feminino;18;Tempo Integral;Angra dos Reis - RJ;Jurídico;09/02/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.032,78 
33152;Masculino;47;Tempo Integral;Nova Iguaçu - RJ;TI;10/02/2018;Ativo;Mensalista;Sem Justa Causa; R$ 5.224,50 
1992;Feminino;20;Contrato;Petrópolis - RJ;Vendas e Marketing;15/02/2018;Inativo;Mensalista;Sem Justa Causa; R$ 4.065,20 
30306;Feminino;61;Tempo Integral;Arraial do Cabo - RJ;Operacional;17/02/2018;Inativo;Mensalista;Sem Justa Causa; R$ 8.604,42 
5734;Feminino;69;Tempo Integral;Arraial do Cabo - RJ;RH;22/02/2018;Ativo;Horista;Sem Justa Causa; R$ 7.981,59 
5994;Feminino;48;Contrato;Nova Iguaçu - RJ;Pesquisa;27/02/2018;Ativo;Horista;Sem Justa Causa; R$ 4.144,90 
2814;Feminino;41;Tempo Integral;Petrópolis - RJ;Operacional;27/02/2018;Ativo;Mensalista;Sem Justa Causa; R$ 4.306,19 
33186;Masculino;65;Tempo Parcial;Niterói - RJ;RH;28/02/2018;Ativo;Mensalista;Sem Justa Causa; R$ 4.370,26 
31012;Masculino;45;Tempo Integral;Macaé - RJ;Manutenção;28/02/2018;Ativo;Mensalista;Sem Justa Causa; R$ 2.569,38 
6100;Feminino;62;Tempo Integral;Macaé - RJ;Manutenção;28/02/2018;Inativo;Mensalista;Sem Justa Causa; R$ 8.990,69 
17916;Feminino;41;Tempo Integral;Três Rios - RJ;Jurídico;06/03/2018;Inativo;Horista;Sem Justa Causa; R$ 6.032,49 
6584;Feminino;62;Tempo Integral;Petrópolis - RJ;Pesquisa;06/03/2018;Ativo;Horista;Sem Justa Causa; R$ 8.258,15 
9934;Masculino;66;Tempo Integral;Petrópolis - RJ;RH;07/03/2018;Inativo;Mensalista;Pedido de Demissão; R$ 9.359,96 
3598;Masculino;61;Tempo Integral;Macaé - RJ;TI;08/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 2.957,86 
528;Masculino;41;Tempo Integral;Niterói - RJ;TI;13/03/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.770,75 
3628;Masculino;44;Tempo Integral;Três Rios - RJ;TI;14/03/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.578,05 
19276;Masculino;33;Tempo Integral;Nova Iguaçu - RJ;Financeiro;14/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 4.802,86 
26752;Feminino;61;Tempo Parcial;Arraial do Cabo - RJ;Pesquisa;15/03/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.976,03 
29552;Feminino;67;Tempo Integral;Niterói - RJ;Operacional;15/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 9.273,95 
33632;Masculino;26;Contrato;Macaé - RJ;TI;19/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.072,16 
33516;Feminino;64;Tempo Integral;Macaé - RJ;Manutenção;22/03/2018;Ativo;Horista;Sem Justa Causa; R$ 4.353,35 
23136;Feminino;40;Tempo Integral;Petrópolis - RJ;Jurídico;23/03/2018;Ativo;Mensalista;Sem Justa Causa; R$ 5.734,90 
12852;Masculino;18;Tempo Integral;Macaé - RJ;TI;23/03/2018;Ativo;Mensalista;Pedido de Demissão; R$ 3.369,39 
24418;Feminino;31;Tempo Integral;Angra dos Reis - RJ;Financeiro;26/03/2018;Ativo;Mensalista;Sem Justa Causa; R$ 6.037,25 
6594;Feminino;58;Tempo Integral;Três Rios - RJ;Financeiro;27/03/2018;Ativo;Horista;Sem Justa Causa; R$ 8.764,93 
30470;Feminino;44;Tempo Integral;Macaé - RJ;TI;27/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 5.506,60 
26672;Feminino;49;Tempo Integral;Macaé - RJ;Jurídico;27/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.414,67 
3676;Masculino;56;Tempo Integral;Nova Iguaçu - RJ;Pesquisa;27/03/2018;Ativo;Horista;Sem Justa Causa; R$ 9.895,81 
6454;Feminino;25;Tempo Integral;Angra dos Reis - RJ;Operacional;28/03/2018;Ativo;Mensalista;Sem Justa Causa; R$ 4.584,89 
1208;Masculino;47;Tempo Integral;Angra dos Reis - RJ;Manutenção;28/03/2018;Inativo;Horista;Sem Justa Causa; R$ 7.373,62 
208;Feminino;50;Tempo Integral;Macaé - RJ;RH;29/03/2018;Inativo;Mensalista;Sem Justa Causa; R$ 6.125,78 
29472;Masculino;29;Tempo Integral;Macaé - RJ;Gerente Executivo;29/03/2018;Inativo;Horista;Sem Justa Causa; R$ 9.190,15 
18754;Feminino;42;Tempo Integral;Nova Iguaçu - RJ;Financeiro;02/04/2018;Ativo;Mensalista;Pedido de Demissão; R$ 6.422,55 
27538;Feminino;24;Tempo Integral;Petrópolis - RJ;RH;02/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 7.234,53 
29622;Masculino;64;Tempo Integral;Arraial do Cabo - RJ;RH;03/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.877,16 
3040;Masculino;26;Tempo Integral;Três Rios - RJ;Manutenção;03/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 7.017,10 
8374;Feminino;28;Tempo Integral;Petrópolis - RJ;TI;03/04/2018;Inativo;Mensalista;Pedido de Demissão; R$ 9.020,37 
29644;Masculino;36;Tempo Parcial;Macaé - RJ;Pesquisa;03/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 6.625,71 
26756;Feminino;42;Tempo Parcial;Petrópolis - RJ;Pesquisa;03/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 4.827,12 
7244;Masculino;46;Tempo Integral;Arraial do Cabo - RJ;Financeiro;04/04/2018;Inativo;Horista;Sem Justa Causa; R$ 6.477,34 
32374;Feminino;63;Contrato;Resende - RJ;Manutenção;04/04/2018;Ativo;Horista;Sem Justa Causa; R$ 8.943,01 
5626;Masculino;64;Tempo Integral;Petrópolis - RJ;Manutenção;04/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 2.652,12 
27070;Feminino;30;Tempo Integral;Petrópolis - RJ;RH;04/04/2018;Ativo;Horista;Sem Justa Causa; R$ 9.580,32 
31632;Masculino;60;Tempo Integral;Macaé - RJ;Gerente Executivo;05/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 9.296,40 
17650;Feminino;19;Contrato;Petrópolis - RJ;RH;09/04/2018;Inativo;Mensalista;Pedido de Demissão; R$ 5.483,55 
19030;Feminino;49;Tempo Integral;Petrópolis - RJ;Pesquisa;09/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.225,54 
19314;Feminino;45;Tempo Parcial;Arraial do Cabo - RJ;TI;09/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 3.932,33 
31508;Feminino;29;Contrato;Petrópolis - RJ;Pesquisa;10/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 5.260,65 
30984;Feminino;38;Contrato;Três Rios - RJ;TI;10/04/2018;Ativo;Horista;Sem Justa Causa; R$ 7.225,37 
17782;Masculino;47;Tempo Integral;Nova Iguaçu - RJ;Operacional;11/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 4.361,31 
27256;Feminino;28;Tempo Integral;Três Rios - RJ;Manutenção;11/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 4.702,01 
7226;Masculino;19;Tempo Parcial;Macaé - RJ;Pesquisa;11/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.049,43 
18486;Feminino;60;Tempo Parcial;Angra dos Reis - RJ;Manutenção;12/04/2018;Inativo;Mensalista;Pedido de Demissão; R$ 7.589,29 
17198;Feminino;51;Contrato;Macaé - RJ;Operacional;16/04/2018;Ativo;Mensalista;Pedido de Demissão; R$ 5.268,46 
33776;Masculino;22;Tempo Parcial;Macaé - RJ;Jurídico;16/04/2018;Inativo;Mensalista;Pedido de Demissão; R$ 6.714,23 
6386;Masculino;41;Tempo Integral;Macaé - RJ;Gerente Executivo;16/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 5.806,99 
17820;Feminino;61;Tempo Parcial;Angra dos Reis - RJ;Manutenção;17/04/2018;Ativo;Mensalista;Pedido de Demissão; R$ 2.800,28 
5556;Masculino;26;Contrato;Macaé - RJ;Manutenção;18/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 3.027,08 
6176;Feminino;64;Tempo Parcial;Niterói - RJ;RH;18/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.959,29 
6358;Masculino;21;Contrato;Nova Iguaçu - RJ;Jurídico;19/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.039,89 
5932;Masculino;33;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;20/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 9.947,10 
26286;Masculino;43;Tempo Integral;Macaé - RJ;Gerente Executivo;24/04/2018;Inativo;Horista;Sem Justa Causa; R$ 5.424,27 
21726;Feminino;31;Tempo Integral;Macaé - RJ;TI;24/04/2018;Ativo;Mensalista;Pedido de Demissão; R$ 7.191,01 
25034;Masculino;57;Tempo Integral;Macaé - RJ;TI;24/04/2018;Inativo;Mensalista;Sem Justa Causa; R$ 7.230,37 
5598;Feminino;26;Tempo Integral;Três Rios - RJ;RH;27/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 3.708,96 
21268;Masculino;55;Tempo Integral;Macaé - RJ;Manutenção;30/04/2018;Ativo;Mensalista;Pedido de Demissão; R$ 9.305,59 
6348;Masculino;54;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;30/04/2018;Ativo;Mensalista;Sem Justa Causa; R$ 3.730,64 
3892;Masculino;26;Tempo Integral;Macaé - RJ;Manutenção;01/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.499,42 
30650;Masculino;29;Tempo Integral;Três Rios - RJ;Financeiro;02/05/2018;Inativo;Mensalista;Sem Justa Causa; R$ 3.275,36 
25850;Masculino;69;Contrato;Petrópolis - RJ;Vendas e Marketing;02/05/2018;Ativo;Horista;Sem Justa Causa; R$ 2.862,50 
28596;Masculino;25;Tempo Integral;Niterói - RJ;Jurídico;04/05/2018;Inativo;Horista;Sem Justa Causa; R$ 2.703,29 
22592;Feminino;47;Tempo Parcial;Resende - RJ;Vendas e Marketing;04/05/2018;Ativo;Horista;Sem Justa Causa; R$ 3.041,78 
24882;Masculino;39;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;06/05/2018;Ativo;Horista;Sem Justa Causa; R$ 9.271,31 
26206;Masculino;23;Tempo Parcial;Nova Iguaçu - RJ;TI;07/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.391,16 
30888;Masculino;54;Tempo Parcial;Petrópolis - RJ;Pesquisa;08/05/2018;Ativo;Horista;Sem Justa Causa; R$ 8.825,72 
28074;Masculino;32;Tempo Parcial;Três Rios - RJ;Jurídico;09/05/2018;Inativo;Mensalista;Sem Justa Causa; R$ 2.557,02 
6196;Feminino;64;Contrato;Três Rios - RJ;Vendas e Marketing;09/05/2018;Inativo;Mensalista;Sem Justa Causa; R$ 6.442,49 
6066;Feminino;33;Tempo Integral;Três Rios - RJ;Jurídico;09/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 2.614,36 
27160;Feminino;57;Tempo Parcial;Três Rios - RJ;Gerente Executivo;09/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 9.302,95 
26918;Feminino;59;Tempo Integral;Petrópolis - RJ;TI;09/05/2018;Inativo;Horista;Sem Justa Causa; R$ 9.104,96 
16748;Feminino;48;Contrato;Macaé - RJ;Vendas e Marketing;09/05/2018;Ativo;Mensalista;Pedido de Demissão; R$ 3.539,46 
26494;Masculino;65;Tempo Integral;Macaé - RJ;TI;15/05/2018;Inativo;Horista;Sem Justa Causa; R$ 8.087,49 
26616;Masculino;69;Contrato;Arraial do Cabo - RJ;Gerente Executivo;16/05/2018;Inativo;Mensalista;Sem Justa Causa; R$ 7.382,68 
8524;Masculino;51;Contrato;Nova Iguaçu - RJ;Pesquisa;16/05/2018;Inativo;Horista;Pedido de Demissão; R$ 6.457,56 
25904;Masculino;49;Contrato;Arraial do Cabo - RJ;Vendas e Marketing;21/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 4.341,52 
3106;Feminino;28;Tempo Integral;Nova Iguaçu - RJ;TI;21/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 6.576,96 
26656;Feminino;45;Contrato;Petrópolis - RJ;Vendas e Marketing;22/05/2018;Ativo;Horista;Sem Justa Causa; R$ 4.574,76 
30674;Masculino;53;Tempo Parcial;Macaé - RJ;Operacional;22/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 5.608,23 
18976;Feminino;37;Contrato;Nova Iguaçu - RJ;Vendas e Marketing;22/05/2018;Ativo;Mensalista;Sem Justa Causa; R$ 8.644,55 
22014;Feminino;47;Tempo Integral;Niterói - RJ;Jurídico;23/05/2018;Ativo;Mensalista;Pedido de Demissão; R$ 7.660,70 
